,betweenness,pagerank,clustering,closeness,raw_degree,is_high_risk,risk_score
SDF2L1,0.0,4.250948088847518e-05,0.0,0.12917615391907508,1,0,0.0
NEDD4L,0.001296420145899952,0.00015927643121352024,0.20512820512820512,0.19149150883017596,13,0,0.0
YAP1,0.0031706429317424497,0.00032124430841880324,0.12987012987012986,0.19315305396098362,22,0,0.03
MCHR1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
PMCH,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
MCHR2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
GALR3,0.0,8.232886429677278e-05,1.0,0.12787131599987864,3,0,0.0
GALR2,0.0001945485568274589,0.00015086412509203128,0.3333333333333333,0.15056758521203709,6,0,0.0
GALR1,9.303134850242394e-05,0.00011983485189621587,0.5,0.1493666739510407,5,0,0.0
GAL,0.0,8.232886429677278e-05,1.0,0.12787131599987864,3,0,0.0
NCF4,3.1255512623638286e-05,0.00013377482474526744,0.8,0.16838659038684672,10,0,0.26
NCF2,9.55894467845628e-05,0.0001606705802170974,0.6363636363636364,0.1693485508704829,12,0,0.14
NOXA1,7.332673748251361e-07,0.00010979470700678043,0.9642857142857143,0.1490684916741819,8,0,0.06
RAC3,0.002523627751828516,0.00032734711602679084,0.13157894736842105,0.18086483385523672,20,0,0.05
LIF,4.913999780777262e-05,7.674936407689073e-05,0.3333333333333333,0.1528340178512462,4,0,0.0
PMPCB,9.535845588235295e-05,5.392469599048709e-05,0.5,0.1261998849268869,4,0,0.0
PMPCA,0.0,2.871965537204482e-05,0.0,0.10942676401013562,1,0,0.0
STRIP2,8.25336575719329e-06,7.850063561546256e-05,0.8,0.1500085803184336,5,0,0.0
MOB4,0.0003635648707396258,0.0001658802613342791,0.45454545454545453,0.15026459373942638,11,0,0.01
PDCD10,0.00127462363368152,0.00013193504937015002,0.39285714285714285,0.15971970057460336,8,0,0.0
STRN,0.005318875492034834,0.00017762027492580038,0.3516483516483517,0.17887947786470984,14,0,0.14
STRIP1,0.00031021554819685556,0.0001333539936853769,0.5833333333333334,0.15025311176542627,9,0,0.02
LRRC4,0.0,8.061241979261792e-05,0.0,0.0001723147616312464,1,0,0.0
NTNG2,0.0,0.00014911420552325612,0.0,0.0002584721424468696,2,0,0.0
SMO,0.0018188973526630258,0.00021356243808506897,0.14545454545454545,0.1697970013534742,11,0,0.0
SHH,0.00024276134103036725,0.00018111100165536247,0.5111111111111111,0.14304632559039746,10,0,0.0
EVC2,0.0,5.867459695174616e-05,1.0,0.14076951799318477,2,0,0.0
IHH,0.00014047004885836496,0.0001390142708947709,0.6785714285714286,0.14303938849742734,8,0,0.02
PTCH1,0.0007878425961674867,0.00016521948870963605,0.5555555555555556,0.155096290811684,10,0,0.01
KIF3A,0.00028607536764705885,0.00013028623817002354,0.3333333333333333,0.14078631586411783,4,0,0.0
EVC,0.0,5.867459695174616e-05,1.0,0.14076951799318477,2,0,0.0
MTX2,0.00024186796757568542,0.0001149789967407795,0.5333333333333333,0.12259627210238166,6,0,0.0
MTX1,0.0,6.378785126777246e-05,1.0,0.12258862910210513,3,0,0.0
MTX3,0.0,4.9927422467561e-05,1.0,0.114427626346137,2,0,0.0
SAMM50,0.0018616740500400446,0.00013472932590146965,0.38095238095238093,0.1328922599914936,7,0,0.05
CHCHD3,4.60479783095603e-07,0.00014913563600094793,0.6666666666666666,0.12260391605574979,9,0,0.05
IMMT,0.002743492885398097,0.00021184901706154007,0.358974358974359,0.14402420520575213,13,0,0.0
CHCHD6,2.297794117647059e-07,0.00013272995664412448,0.7857142857142857,0.12260136796538368,8,0,0.0
STX19,0.0,4.226393944042264e-05,1.0,0.12338347704550001,2,0,0.0
NAPA,0.0006130554843698739,7.501059977792656e-05,0.6,0.13734778628690106,5,0,0.0
STX11,1.9228228617385574e-05,6.771790125431871e-05,0.6666666666666666,0.1361464012791064,4,0,0.0
ALDH1A2,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
AOX1,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ALDH1A1,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ALDH1A3,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
KNSTRN,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
SPAG5,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
COPB1,0.0,9.687861100354651e-05,1.0,0.11136657392906175,8,0,0.0
COPZ2,7.628676470588295e-05,0.00012593744996545567,0.7818181818181819,0.12876729723702088,11,0,0.0
COPA,7.628676470588295e-05,0.00012593744996545567,0.7818181818181819,0.12876729723702088,11,0,0.0
COPG1,0.0,9.687861100354651e-05,1.0,0.11136657392906175,8,0,0.0
ARCN1,0.0,9.687861100354651e-05,1.0,0.11136657392906175,8,0,0.0
COPB2,7.628676470588295e-05,0.00012593744996545564,0.7818181818181819,0.12876729723702088,11,0,0.0
COPZ1,7.628676470588295e-05,0.00012593744996545564,0.7818181818181819,0.12876729723702088,11,0,0.0
COPE,0.0,9.68786110035465e-05,1.0,0.11136657392906175,8,0,0.0
COPG2,7.628676470588295e-05,0.00012593744996545564,0.7818181818181819,0.12876729723702088,11,0,0.0
MYOD1,0.00012145546767231728,9.443265248802495e-05,0.06666666666666667,0.17509386545434688,6,0,0.0
MRLN,0.0,3.0631080777310105e-05,0.0,0.14438729736201295,1,0,0.0
TCF3,6.300909797684957e-06,0.00010921784801068435,0.5714285714285714,0.15852648127008495,7,0,0.0
SMARCD3,1.276449462784812e-05,0.00015507815017952605,0.7435897435897436,0.16951400635121844,27,1,0.92
TPH1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
TPH2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
E2F8,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
E2F7,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CD68,0.0,0.00011314315762552415,1.0,0.0002584721424468696,2,0,0.0
LAMP1,0.0,0.0001679420317359317,0.3333333333333333,0.0003446295232624928,3,0,0.0
LAMP3,0.0,0.00011314315762552415,1.0,0.0002584721424468696,2,0,0.0
FXR2,1.0833983818461118e-05,8.227318622808049e-05,0.7,0.14484107790764097,5,0,0.0
PUF60,0.00013688789446285207,8.763855315370184e-05,0.2,0.15478700167989298,5,0,0.0
CYFIP2,0.0002508577369588212,0.0001803979862064032,0.4945054945054945,0.1542325721873667,14,0,0.03
CCN4,0.0,3.26980003527491e-05,0.0,0.14677998061762632,1,0,0.0
QTRT1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
QTRT2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
ERI1,1.5496255916727652e-06,4.338492650872411e-05,0.0,0.1472526252720202,2,0,0.0
SLBP,9.804352310728371e-05,8.356780048757975e-05,0.0,0.14954464017599312,4,0,0.0
CLEC11A,0.0,3.5993773753214704e-05,0.0,0.14327562774202512,1,0,0.0
KIT,0.0007360747343355788,0.0001307774251395922,0.0,0.17346175667555871,6,0,0.0
KLK12,0.0,6.163510961949977e-05,0.0,0.11231864246724932,1,0,0.0
SPINK6,0.00028607536764705885,0.00019041108908827734,0.0,0.13006189745617783,4,0,0.04
CMA1,0.0,2.8750943201428006e-05,0.0,0.16458129679497813,1,0,0.0
PMAIP1,1.8799965128754287e-05,0.00011412348870651908,0.6785714285714286,0.16139774065724763,8,0,0.0
BBC3,8.576535813231089e-07,0.00010017088783230859,0.8095238095238095,0.1613933249712019,7,0,0.07
BAK1,1.9308114758263963e-05,0.00011349545534445139,0.6428571428571429,0.16139774065724763,8,0,0.0
BCL2L11,0.0004177547268689628,0.00018498370422017886,0.4358974358974359,0.16616211540258016,13,0,0.02
BMF,0.00010426478330348484,6.232107735524106e-05,0.3333333333333333,0.16133594303200965,4,0,0.0
PARP2,1.599335077676213e-06,9.363737340999314e-05,0.7,0.14418261282256442,5,0,0.0
PARP1,0.0011921749052102209,0.0001421047514226504,0.2,0.17271013646277086,11,0,0.0
HPF1,0.0,4.418967117182069e-05,1.0,0.14276591047972897,2,0,0.0
LIG3,4.724193040611621e-05,9.889691243437997e-05,0.6,0.1515851428980985,6,0,0.0
AR,0.0031408277873536143,0.00017367767978546372,0.14705882352941177,0.2082790460411115,17,0,0.12
GATA3,1.892737043837373e-05,6.081027903660332e-05,0.3333333333333333,0.17466874192468543,4,0,0.0
EGLN3,0.00014816161329275423,9.60512986741277e-05,0.3,0.16767821895404908,5,0,0.0
EGLN1,7.734095281807936e-05,8.210508617698866e-05,0.3333333333333333,0.16742124084070956,4,0,0.0
WDR83,3.723669305320857e-05,4.5731181230854515e-05,0.0,0.14399959529908707,2,0,0.0
EGLN2,0.0,5.117247027457372e-05,1.0,0.1397292013127671,2,0,0.0
EPAS1,0.0005973688385933236,0.00014149070064940937,0.2878787878787879,0.1850055642295177,12,0,0.02
NAE1,7.092592681725553e-05,6.877799818312271e-05,0.5,0.17192991813186445,4,0,0.0
SENP8,0.0,2.6200333414221484e-05,0.0,0.15594912155398,1,0,0.0
KHNYN,0.0,2.6200333414221484e-05,0.0,0.15594912155398,1,0,0.0
UBE2F,9.535845588235295e-05,6.445719384519093e-05,0.3333333333333333,0.15681972036638755,3,0,0.0
UBA3,0.0,5.245728052324022e-05,1.0,0.15841154222783643,3,0,0.0
KRTCAP2,0.0,4.510218131630999e-05,1.0,0.11901479685716823,3,0,0.0
RAP1A,0.00026513739287100345,0.000152352645269192,0.1111111111111111,0.16431083006580138,9,0,0.0
RASSF5,0.000992783096669285,0.0001061895535320545,0.1,0.16294021160707106,5,0,0.0
SHANK3,4.7722684308471374e-05,0.0001688459788835099,0.2777777777777778,0.15841579625711372,9,0,0.0
AFDN,0.0021028524534852312,0.0002905498520940977,0.15714285714285714,0.18322423347690397,21,0,0.02
AANAT,0.0,2.9311259807864734e-05,0.0,0.159258319727394,1,0,0.0
ARHGEF6,2.7978441020128615e-05,0.00011114391784268558,0.23809523809523808,0.16864172158440255,7,0,0.0
GIT1,0.0003943522063886299,0.000153118975242539,0.07142857142857142,0.16881062873150382,8,0,0.0
ARHGEF7,0.0005809774060843858,0.00017529953138690354,0.12121212121212122,0.18561095654843623,12,0,0.02
GIT2,1.1537568342709383e-05,5.4199532781753544e-05,0.3333333333333333,0.1617118731605143,3,0,0.0
PARVB,8.159620415704931e-05,0.0001308402285361464,0.4,0.17253838610770403,10,0,0.01
CHRNA10,0.0,3.836152759734779e-05,0.0,0.0005346175937789953,1,0,0.0
CHRNA9,2.297794117647059e-07,0.00017403524028567524,0.7142857142857143,0.0008687535898908674,7,0,0.02
RPS4Y2,0.0,2.2257071938688798e-05,1.0,0.15288154825642464,2,0,0.0
DAZL,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
PUM2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
MKNK2,0.0,3.8618762417466076e-05,0.0,0.1328683143615118,1,0,0.0
LMAN1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
MCFD2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CNGB1,0.00028607536764705885,0.00013281490252711243,0.2,0.1631339681154393,5,0,0.1
CNGA1,0.0,3.991601297296659e-05,0.0,0.13615582839455295,1,0,0.0
CNGA2,0.0,6.977265940460184e-05,1.0,0.13615897105648933,2,0,0.0
CNGA4,0.0,6.977265940460184e-05,1.0,0.13615897105648933,2,0,0.0
NALCN,0.00014303768382352942,0.00010897925391438363,0.4,0.16312945691671923,5,0,0.0
UNC80,4.7679227941176475e-05,8.004320737920051e-05,0.6666666666666666,0.16312494596749166,4,0,0.0
UNC79,0.0,5.278274249112469e-05,1.0,0.13615582839455295,2,0,0.0
FAM155A,0.0,3.5773253331383795e-05,0.0,0.1361526858776837,1,0,0.0
VPS35L,0.0001625379304325144,0.00010838015379790135,0.3,0.14462801365652644,5,0,0.0
CCDC22,0.0018802141858481679,0.0001374101248906856,0.2,0.14436962925582833,5,0,0.0
VPS26C,0.0,4.9435160865846905e-05,1.0,0.13080306483563717,2,0,0.0
CCDC93,0.0,5.9689367208018743e-05,1.0,0.12302580648639001,2,0,0.0
DOCK7,0.0,3.133446790647348e-05,0.0,0.16035357782489945,1,0,0.0
HCN2,0.0001907169117647059,0.00012522307410248648,0.3333333333333333,0.11835812726515119,3,0,0.0
HCN1,0.0,9.241071983840624e-05,1.0,0.10348368425616,2,0,0.0
HCN4,0.00028607536764705885,6.82423965940882e-05,0.0,0.13821666872123714,2,0,0.0
HCN3,0.0,9.241071983840624e-05,1.0,0.10348368425616,2,0,0.0
SLX1B,0.0,4.219710275468808e-05,1.0,0.13377222143912199,2,0,0.0
EME1,1.6161810782616277e-05,7.75987652752758e-05,0.6666666666666666,0.13378132262212045,4,0,0.0
CERS4,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
ACER2,0.0,0.00010771746492426953,1.0,0.0009304997128087307,8,0,0.0
CERS3,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
ASAH2,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
CERS6,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
CERS5,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
ACER1,0.0,0.00010771746492426953,1.0,0.0009304997128087307,8,0,0.0
ACER3,0.0,9.627248599012755e-05,1.0,0.0008459088298261188,7,0,0.0
ASAH1,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
CERS2,0.0,0.00011956081582010054,0.9444444444444444,0.0010338885697874784,9,0,0.0
LILRA1,4.269214518932687e-06,4.2885587228105e-05,0.0,0.15985387152866706,2,0,0.0
TUBG2,0.0,5.206061044628194e-05,1.0,0.12535513761495998,3,0,0.0
CIAO3,0.0,5.398675461519029e-05,1.0,0.13306912591690692,4,0,0.0
CIAO2B,5.076048020215343e-05,8.01678772422639e-05,0.6190476190476191,0.1495522226143339,7,0,0.0
MMS19,0.00020469153011847918,0.00011681996878433881,0.5661764705882353,0.15864585362043893,17,0,0.0
CIAO1,5.076048020215343e-05,8.01678772422639e-05,0.6190476190476191,0.1495522226143339,7,0,0.0
CIAO2A,0.0,5.398675461519029e-05,1.0,0.13306912591690692,4,0,0.0
HBB,1.2305648463654723e-05,6.372398495221843e-05,0.4,0.15970240459749854,5,0,0.0
HBG2,9.535845588235295e-05,5.200535313448448e-05,0.3333333333333333,0.15151117043848467,3,0,0.0
AHSP,0.0,2.4806978140581866e-05,1.0,0.15150338806334337,2,0,0.0
DHX58,6.699569273950436e-07,5.10305426643021e-05,0.6666666666666666,0.16215193570704786,3,0,0.0
IFIH1,0.002404276372770348,0.00014963163596456167,0.2545454545454545,0.18546506809892166,11,0,0.03
DYNC2LI1,0.00032126121117137627,0.00015885961665964844,0.5619047619047619,0.15633347699746653,15,0,0.08
DYNC1LI1,0.0025796832130579326,0.00020895930771778503,0.40522875816993464,0.1571120840818814,18,0,0.0
DYNLT3,6.31508047425897e-06,8.186276466693807e-05,0.8095238095238095,0.1493818035204457,7,0,0.0
WDR60,5.811257263666422e-05,0.00012319501069630088,0.5818181818181818,0.15199524415816137,11,0,0.0
WDR34,4.745431449788164e-05,0.00011292581753919495,0.6444444444444445,0.15199132796615483,10,0,0.0
RRM2B,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
RRM2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
RRM1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
TDRD1,0.0001907169117647059,6.980606304501563e-05,0.0,0.153498150478062,2,0,0.0
PIWIL2,9.535845588235295e-05,9.530943700550652e-05,0.0,0.12938297629123133,2,0,0.0
E2F1,0.0008084886899253137,0.00020247913722761177,0.09803921568627451,0.18865006143339946,18,0,0.01
THRAP3,4.470395927482095e-05,9.252678896142244e-05,0.8947368421052632,0.16264819600822744,19,0,0.02
PPARGC1B,0.0003230778126668948,0.0001132874373411986,0.7285714285714285,0.16627920683886463,21,0,0.0
STAM2,0.00019578903331088428,9.134858750684212e-05,0.4888888888888889,0.18333242443429784,10,0,0.0
ARRDC1,0.0,2.4437904198226173e-05,0.0,0.15401512769626652,1,0,0.0
PDCD6,0.0016535663015876032,0.00013765686015686476,0.6153846153846154,0.16263026000116895,14,0,0.05
FKBP6,0.0,2.710388196996106e-05,0.0,0.178171718294796,1,0,0.0
ACTR3C,0.0,7.486347263256254e-05,1.0,0.1713207510534197,6,0,0.01
WHAMM,7.112219887955182e-08,9.524467064246243e-05,0.8928571428571429,0.17139043612604668,8,0,0.0
KRT1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
KRT10,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
DPF2,1.475586237070806e-07,9.137518588053095e-05,0.925,0.16803165810301082,16,0,0.05
PBRM1,0.0010527236651393533,0.00017969031780020492,0.38975817923186346,0.18745114143700034,38,1,0.78
BCL7A,1.599618579112031e-07,0.00011905831326656068,0.9264069264069265,0.16819454911249113,22,0,0.38
KCNA5,0.0,3.848100728852445e-05,0.0,0.13084658462031765,1,0,0.0
KCNA2,0.00036142588368433655,0.00019709371081918966,0.17857142857142858,0.1555707540025423,8,0,0.0
PVRIG,0.0,3.444172076088534e-05,0.0,0.1295990030542291,1,0,0.0
NECTIN3,0.00013118120755780226,0.00015692967894917635,0.39285714285714285,0.15160462134158467,8,0,0.0
TIGIT,3.957277168084275e-05,0.00010026849129095678,0.4,0.144794860730527,5,0,0.0
CD96,1.534620136193919e-06,6.938031316608942e-05,0.3333333333333333,0.13387240261028935,3,0,0.0
NECTIN4,0.0003737852727630806,0.00010054976277802557,0.6,0.15176453359975306,5,0,0.0
CD226,1.534620136193919e-06,6.938031316608942e-05,0.3333333333333333,0.13387240261028935,3,0,0.0
VLDLR,0.0018445355583201935,0.00013945630136875226,0.1,0.157733827669788,5,0,0.0
PEX3,8.407776751484655e-05,9.968513306941687e-05,0.6,0.15315144662293995,5,0,0.0
LRP8,0.0,5.538419140946275e-05,1.0,0.1524745385257412,2,0,0.0
PLA2G7,0.003521373227733597,0.00017147812727167782,0.4909090909090909,0.1547545166720638,11,0,0.09
DBI,0.0,7.783330730088448e-05,1.0,0.15299256758707405,4,0,0.0
CARM1,0.006079669052753886,0.00020765576844394883,0.2903225806451613,0.20578690507996933,31,1,0.76
APOA5,0.0,7.783330730088448e-05,1.0,0.15299256758707405,4,0,0.0
TREM2,0.0009169123450617913,0.00015462371003355235,0.2,0.17902061850638507,10,0,0.0
SORL1,0.0,4.69829649612276e-05,1.0,0.16617615766704416,2,0,0.0
NCAN,2.0609226186853283e-05,8.777950041984752e-05,0.3333333333333333,0.15487640581328996,4,0,0.0
NCAM1,0.000524217074998645,0.00016239807648239703,0.1111111111111111,0.16723139393401562,9,0,0.01
ACAN,0.0011963785661719742,0.0001415311581881708,0.2,0.16745450837465656,6,0,0.0
VCAN,0.0007208058876423381,0.00010557909152523146,0.3,0.16215193570704786,5,0,0.0
BST2,9.535845588235295e-05,7.550001244581103e-05,0.0,0.1346393258096134,2,0,0.0
LILRA4,0.0002016744761472272,0.00011535636541794822,0.4,0.160952973207345,6,0,0.0
MARCHF8,0.0,5.014944393452183e-05,0.0,0.11571602858083527,1,0,0.0
SLC27A4,0.0,6.726741505551581e-05,0.0,0.0002680451847597166,1,0,0.0
PGLS,0.0,9.367082172871192e-05,0.0,0.00015316867700555236,1,0,0.0
H6PD,2.297794117647059e-07,0.00015724829451638727,0.0,0.00022975301550832856,2,0,0.0
PATL1,8.838620371724844e-05,6.301806143392008e-05,0.6111111111111112,0.14826670573359138,9,0,0.0
LSM1,2.7737362441045664e-05,6.503334434029903e-05,0.6388888888888888,0.13805493613438802,9,0,0.0
BMP15,0.0,4.823056631105913e-05,0.0,0.1100699223984476,1,0,0.0
GDF9,9.535845588235295e-05,7.233865928591573e-05,0.0,0.1270560947042237,2,0,0.0
SSX2IP,4.120417951320333e-06,5.0464986330741226e-05,0.3333333333333333,0.1537822581079875,3,0,0.0
LMO7,2.9512250288326754e-05,6.505051894739052e-05,0.16666666666666666,0.15994488967578768,4,0,0.0
MICALL2,0.0019812395683724694,0.0001136683081306761,0.2,0.15366208442361035,5,0,0.0
PXDN,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
PXDNL,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
GDF15,0.0,5.909974807755442e-05,1.0,0.13785169118833457,2,0,0.0
GFRAL,0.0,5.909974807755442e-05,1.0,0.13785169118833457,2,0,0.0
MEN1,9.832400502885078e-05,8.291228299042602e-05,0.3333333333333333,0.18659140980618064,9,0,0.0
ATF3,0.0003878827093209521,9.806765756953689e-05,0.38095238095238093,0.17373762799736117,7,0,0.0
HRC,9.379834916333586e-05,0.00010242412806464374,0.5,0.12316708259781609,4,0,0.0
ATP2A3,1.397052908344435e-05,0.00010749514744354465,0.8333333333333334,0.13632258962915447,4,0,0.0
ATP2A2,1.397052908344435e-05,0.00010749514744354465,0.8333333333333334,0.13632258962915447,4,0,0.0
ATP2A1,0.00010931784123650538,0.00014152601883579794,0.5,0.13632573999404698,5,0,0.03
TRDN,0.00014752218289162229,0.00010622492251372184,0.6,0.1378194851067075,6,0,0.0
TRPM4,0.0,5.84628350399001e-05,0.0,0.00022975301550832856,1,0,0.0
ABCC8,0.0,0.00014450155312931487,0.3333333333333333,0.0003676048248133257,3,0,0.0
NUMBL,0.0009061815446565851,9.270762740149422e-05,0.4,0.17219088184192186,5,0,0.0
NUMB,0.0010443013676450852,0.00010441872380763381,0.26666666666666666,0.17251315750906276,6,0,0.0
DPYSL2,0.0017414981617647062,8.253107676077611e-05,0.3333333333333333,0.14263818509617238,3,0,0.0
LNX1,0.0003531337228676993,0.00010543193541011991,0.39285714285714285,0.18122042949810768,8,0,0.0
EPS15,0.0012891617694893065,0.0002800033255879224,0.10989010989010989,0.17577733674083434,14,0,0.0
CALY,0.0,4.140099435130892e-05,0.0,0.12727539798102225,1,0,0.0
DRD1,9.535845588235295e-05,8.631853222632239e-05,0.3333333333333333,0.1505483723209065,3,0,0.0
HBZ,5.733814902465408e-05,6.236856463851205e-05,0.0,0.16178726951408043,4,0,0.0
SMAD2,0.003566483976489491,0.00038547069200457014,0.11612903225806452,0.19874292234426255,31,1,0.93
TAF1L,0.0,2.498015151521888e-05,1.0,0.15630862270859566,2,0,0.0
ZFP57,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
CHD3,5.000487156636425e-05,0.00011666669368718355,0.8181818181818182,0.1701201817113393,12,0,0.08
ZNF569,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
ZNF93,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
ZNF501,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
ZNF629,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
ZNF436,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
SMARCAD1,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
MAGEC2,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
MAGEA3,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
ZNF763,0.0,4.273567369822017e-05,0.0,0.13858683975526007,1,0,0.0
